

  **** PARTIAL WAVE ANALYSIS (DPWA0) ******************************************


  KINETIC ENERGY = 2.50000E+04 eV

  ONLY INNER PHASE SHIFTS ARE TABULATED

      L       PHASE(SPIN UP)     PHASE(SPIN DOWN)
  2.750E-02 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  3.000E-02 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  3.250E-02 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  3.500E-02 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  3.750E-02 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  4.000E-02 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  4.250E-02 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  4.500E-02 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  4.750E-02 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  5.000E-02 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  5.250E-02 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  5.500E-02 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  5.750E-02 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  6.000E-02 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  6.250E-02 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  6.500E-02 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  6.750E-02 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  7.000E-02 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  7.250E-02 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  7.500E-02 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  7.750E-02 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  8.000E-02 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  8.250E-02 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  8.500E-02 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  8.750E-02 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  9.000E-02 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  9.250E-02 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  9.500E-02 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  9.750E-02 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  1.000E-01 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  1.250E-01 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  1.500E-01 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  1.750E-01 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  2.000E-01 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  2.250E-01 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  2.500E-01 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  2.750E-01 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  3.000E-01 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  3.250E-01 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  3.500E-01 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  3.750E-01 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  4.000E-01 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  4.250E-01 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  4.500E-01 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  4.750E-01 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  5.000E-01 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  5.250E-01 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  5.500E-01 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  5.750E-01 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  6.000E-01 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  6.250E-01 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  6.500E-01 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  6.750E-01 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  7.000E-01 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  7.250E-01 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  7.500E-01 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  7.750E-01 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  8.000E-01 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  8.250E-01 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  8.500E-01 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  8.750E-01 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  9.000E-01 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  9.250E-01 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  9.500E-01 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  9.750E-01 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  1.000E+00 3.74844E-16  0.000E+00 ( 1.897E-08,-3.872E-09) ( 7.702E-12,-1.568E-12)  3.13E-04
  1.100E+00 2.56032E-16  0.000E+00 ( 1.569E-08,-3.128E-09) ( 7.011E-12,-1.394E-12)  2.30E-04
  1.200E+00 1.80776E-16 -8.550E-07 ( 1.320E-08,-2.573E-09) ( 6.483E-12,-1.270E-12)  1.20E-04
  1.300E+00 1.31251E-16  9.280E-07 ( 1.125E-08,-2.149E-09) ( 5.928E-12,-1.126E-12)  1.71E-05
  1.400E+00 9.75826E-17 -7.971E-07 ( 9.710E-09,-1.818E-09) ( 5.559E-12,-1.045E-12)  5.71E-05
  1.500E+00 7.40501E-17  0.000E+00 ( 8.463E-09,-1.555E-09) ( 5.160E-12,-9.464E-13)  9.45E-05
  1.600E+00 5.72034E-17  0.000E+00 ( 7.443E-09,-1.344E-09) ( 4.854E-12,-8.770E-13)  9.75E-05
  1.700E+00 4.48862E-17  0.000E+00 ( 6.597E-09,-1.171E-09) ( 4.572E-12,-8.123E-13)  7.50E-05
  1.800E+00 3.57133E-17  0.000E+00 ( 5.887E-09,-1.028E-09) ( 4.312E-12,-7.522E-13)  3.93E-05
  1.900E+00 2.87683E-17  0.000E+00 ( 5.286E-09,-9.091E-10) ( 4.098E-12,-7.060E-13)  2.18E-06
  2.000E+00 2.34325E-17  0.000E+00 ( 4.773E-09,-8.087E-10) ( 3.885E-12,-6.575E-13)  2.69E-05
  2.100E+00 1.92784E-17  0.000E+00 ( 4.331E-09,-7.233E-10) ( 3.708E-12,-6.199E-13)  4.26E-05
  2.200E+00 1.60055E-17  0.000E+00 ( 3.947E-09,-6.502E-10) ( 3.538E-12,-5.828E-13)  4.41E-05
  2.300E+00 1.33986E-17  0.000E+00 ( 3.613E-09,-5.871E-10) ( 3.385E-12,-5.501E-13)  3.39E-05
  2.400E+00 1.13015E-17  0.000E+00 ( 3.319E-09,-5.324E-10) ( 3.248E-12,-5.214E-13)  1.70E-05
  2.500E+00 9.59917E-18  0.000E+00 ( 3.060E-09,-4.846E-10) ( 3.116E-12,-4.933E-13)  1.21E-06
  2.600E+00 8.20565E-18  0.000E+00 ( 2.830E-09,-4.427E-10) ( 3.000E-12,-4.697E-13)  1.57E-05
  2.700E+00 7.05608E-18  0.000E+00 ( 2.625E-09,-4.057E-10) ( 2.888E-12,-4.464E-13)  2.36E-05
  2.800E+00 6.10098E-18  0.000E+00 ( 2.442E-09,-3.730E-10) ( 2.787E-12,-4.259E-13)  2.40E-05
  2.900E+00 5.30216E-18  0.000E+00 ( 2.277E-09,-3.438E-10) ( 2.691E-12,-4.067E-13)  1.81E-05
  3.000E+00 4.62992E-18  0.000E+00 ( 2.128E-09,-3.178E-10) ( 2.602E-12,-3.886E-13)  8.42E-06
  3.100E+00 4.06093E-18  0.000E+00 ( 1.994E-09,-2.945E-10) ( 2.520E-12,-3.726E-13)  2.03E-06
  3.200E+00 3.57674E-18  0.000E+00 ( 1.871E-09,-2.735E-10) ( 2.440E-12,-3.568E-13)  1.04E-05
  3.300E+00 3.16262E-18  0.000E+00 ( 1.760E-09,-2.546E-10) ( 2.368E-12,-3.428E-13)  1.48E-05
  3.400E+00 2.80674E-18  0.000E+00 ( 1.658E-09,-2.374E-10) ( 2.298E-12,-3.293E-13)  1.47E-05
  3.500E+00 2.49955E-18  0.000E+00 ( 1.565E-09,-2.219E-10) ( 2.233E-12,-3.167E-13)  1.07E-05
  3.600E+00 2.23326E-18  0.000E+00 ( 1.480E-09,-2.077E-10) ( 2.172E-12,-3.052E-13)  4.50E-06
  3.700E+00 2.00151E-18  0.000E+00 ( 1.401E-09,-1.948E-10) ( 2.113E-12,-2.940E-13)  2.15E-06
  3.800E+00 1.79907E-18  0.000E+00 ( 1.329E-09,-1.829E-10) ( 2.059E-12,-2.838E-13)  7.37E-06
  3.900E+00 1.62159E-18  0.000E+00 ( 1.262E-09,-1.721E-10) ( 2.006E-12,-2.739E-13)  9.99E-06
  4.000E+00 1.46547E-18  0.000E+00 ( 1.200E-09,-1.621E-10) ( 1.956E-12,-2.647E-13)  9.65E-06
  4.100E+00 1.32770E-18  0.000E+00 ( 1.142E-09,-1.530E-10) ( 1.909E-12,-2.560E-13)  6.80E-06
  4.200E+00 1.20575E-18  0.000E+00 ( 1.089E-09,-1.445E-10) ( 1.864E-12,-2.477E-13)  2.47E-06
  4.300E+00 1.09748E-18  0.000E+00 ( 1.039E-09,-1.367E-10) ( 1.821E-12,-2.400E-13)  2.05E-06
  4.400E+00 1.00111E-18  0.000E+00 ( 9.921E-10,-1.294E-10) ( 1.780E-12,-2.325E-13)  5.51E-06
  4.500E+00 9.15082E-19  0.000E+00 ( 9.487E-10,-1.227E-10) ( 1.741E-12,-2.255E-13)  7.12E-06
  4.600E+00 8.38105E-19  0.000E+00 ( 9.080E-10,-1.165E-10) ( 1.703E-12,-2.188E-13)  6.68E-06
  4.700E+00 7.69058E-19  0.000E+00 ( 8.699E-10,-1.107E-10) ( 1.667E-12,-2.124E-13)  4.50E-06
  4.800E+00 7.06978E-19  0.000E+00 ( 8.342E-10,-1.053E-10) ( 1.633E-12,-2.064E-13)  1.33E-06
  4.900E+00 6.51039E-19  0.000E+00 ( 8.006E-10,-1.002E-10) ( 1.600E-12,-2.006E-13)  1.89E-06
  5.000E+00 6.00527E-19  0.000E+00 ( 7.690E-10,-9.551E-11) ( 1.568E-12,-1.951E-13)  4.27E-06
  5.100E+00 5.54822E-19  0.000E+00 ( 7.393E-10,-9.109E-11) ( 1.537E-12,-1.898E-13)  5.29E-06
  5.200E+00 5.13385E-19  0.000E+00 ( 7.112E-10,-8.696E-11) ( 1.508E-12,-1.848E-13)  4.80E-06
  5.300E+00 4.75746E-19  0.000E+00 ( 6.847E-10,-8.308E-11) ( 1.480E-12,-1.799E-13)  3.06E-06
  5.400E+00 4.41496E-19  0.000E+00 ( 6.597E-10,-7.944E-11) ( 1.453E-12,-1.753E-13)  6.67E-07
  5.500E+00 4.10274E-19  0.000E+00 ( 6.360E-10,-7.601E-11) ( 1.426E-12,-1.709E-13)  1.71E-06
  5.600E+00 3.81765E-19  0.000E+00 ( 6.136E-10,-7.279E-11) ( 1.401E-12,-1.666E-13)  3.41E-06
  5.700E+00 3.55691E-19  0.000E+00 ( 5.923E-10,-6.975E-11) ( 1.377E-12,-1.625E-13)  4.04E-06
  5.800E+00 3.31806E-19  0.000E+00 ( 5.721E-10,-6.689E-11) ( 1.353E-12,-1.586E-13)  3.54E-06
  5.900E+00 3.09894E-19  0.000E+00 ( 5.530E-10,-6.419E-11) ( 1.330E-12,-1.548E-13)  2.13E-06
  6.000E+00 2.89762E-19  0.000E+00 ( 5.348E-10,-6.163E-11) ( 1.308E-12,-1.512E-13)  2.58E-07
  6.100E+00 2.71239E-19  0.000E+00 ( 5.174E-10,-5.922E-11) ( 1.287E-12,-1.477E-13)  1.54E-06
  6.200E+00 2.54174E-19  0.000E+00 ( 5.009E-10,-5.693E-11) ( 1.266E-12,-1.444E-13)  2.77E-06
  6.300E+00 2.38430E-19  0.000E+00 ( 4.852E-10,-5.477E-11) ( 1.246E-12,-1.411E-13)  3.16E-06
